name,time,RMSE_train,RMSE_test,MAE_train,MAE_test,NMSE_train,NMSE_test,r2_train,r2_test,expr
results/I_30_5_0.1,22,3.1211538041652744e-2,2.017516498275325e-2,2.4124494062690835e-2,1.7011686099035746e-2,7.216601518783713e-2,3.800343125306723e-2,0.9278339848121628,0.9619965687469327,cos(x0^(3)) + sin(x0^(-1)*x1^(3)) + cos(x0^(-2)*x2^(2)) + sqrt.abs(x0^(2)*x1^(-2)*x2^(-2))
results/I_30_5_0.1,23,3.156600301687813e-2,1.7730339781693593e-2,2.4401756856617007e-2,1.438198995847066e-2,7.38144812645185e-2,2.9350988828418276e-2,0.9261855187354815,0.9706490111715818,sin(x0^(-3)*x2^(2)) + cos(x0^(3)) + id(x0*x1^(-1)*x2^(-1)) + cos(x2^(-3))
results/I_30_5_0.1,22,3.180052131535786e-2,1.4767844213664174e-2,2.5649332260143307e-2,1.1751128753451663e-2,7.491535879057375e-2,2.0362112139356188e-2,0.9250846412094262,0.9796378878606438,sin(x0^(-1)*x1^(3)) + cos(x1^(3)*x2^(3)) + id(x0^(2)*x1^(-1)*x2^(-1)) + exp(x1^(-1)*x2^(-1))
results/I_30_5_0.1,22,3.128893353901918e-2,1.8292561238067905e-2,2.5214994742059887e-2,1.490525266915315e-2,7.252436020869196e-2,3.124191564457816e-2,0.927475639791308,0.9687580843554219,id(x0*x1^(-1)*x2^(-1)) + tanh(x2^(3)) + cos(x0^(3)) + sin(x0^(-1)*x1^(3))
results/I_30_5_0.1,23,3.1020944823518286e-2,1.814477890180278e-2,2.4152967819985174e-2,1.4658701448962365e-2,7.12873428464523e-2,3.0739159004771588e-2,0.9287126571535477,0.9692608409952284,sin(x0^(3)*x1^(3)*x2) + sin(x0^(-3)*x2^(2)) + tanh(x0*x1^(-1)*x2^(-1)) + cos(x0^(3))
results/I_30_5_0.1,22,3.121153804165275e-2,2.0175164982753256e-2,2.4124494062690845e-2,1.7011686099035743e-2,7.216601518783716e-2,3.8003431253067245e-2,0.9278339848121628,0.9619965687469327,cos(x0^(-2)*x2^(2)) + cos(x0^(3)) + id(x0*x1^(-1)*x2^(-1)) + sin(x0^(-1)*x1^(3))
results/I_30_5_0.1,22,3.161362533815701e-2,1.6125458874434638e-2,2.477911553405462e-2,1.3699672981946475e-2,7.403737097095557e-2,2.427799313193293e-2,0.9259626290290445,0.9757220068680671,sin(x0^(3)*x1^(3)*x2) + cos(x0^(-2)*x2^(2)) + sqrt.abs(x0^(2)*x1^(-2)*x2^(-2)) + cos(x0^(3))
results/I_30_5_0.1,22,3.127598150237826e-2,1.9228368739368173e-2,2.4148285006388565e-2,1.519484640035183e-2,7.246432979887599e-2,3.452021596705692e-2,0.927535670201124,0.9654797840329431,sqrt.abs(x0^(2)*x1^(-2)*x2^(-2)) + cos(x0^(3)) + tanh(x0*x2^(3)) + sin(x0^(-3)*x2^(2))
results/I_30_5_0.1,23,2.9834376981665082e-2,2.3691430728773662e-2,2.3592868471141587e-2,1.9876759976393907e-2,6.593808512771421e-2,5.240481564022078e-2,0.9340619148722857,0.9475951843597792,sin(x0^(-3)*x2^(2)) + cos(x0^(-3)*x1^(2)*x2^(3)) + cos(x0^(-3)*x2^(2)) + sin(x0*x1^(-1)*x2^(-1))
results/I_30_5_0.1,29,3.1078875494492838e-2,1.759319321107685e-2,2.366926321703352e-2,1.3854347594781203e-2,7.155384534618062e-2,2.889867724795098e-2,0.9284461546538194,0.971101322752049,cos(x0^(-3)*x2^(2)) + sin(x0^(-3)*x2^(2)) + sin(x0*x1^(-1)*x2^(-1)) + cos(x0^(3))
results/I_30_5_0.1,24,3.100191711539662e-2,2.0956351132636487e-2,2.4968332305882242e-2,1.7724520463080526e-2,7.119991683454835e-2,4.100340789332977e-2,0.9288000831654517,0.9589965921066702,cos(x0^(2)*x2^(-3)) + sqrt.abs(x0^(2)*x1^(-2)*x2^(-2)) + cos(x0^(-3)*x2^(2)) + cos(x0^(-3)*x1^(2)*x2^(3))
results/I_30_5_0.1,24,3.096249217294869e-2,1.8787278474424077e-2,2.450260558486762e-2,1.5599822910455403e-2,7.101894300912331e-2,3.2954624369671066e-2,0.9289810569908767,0.9670453756303289,cos(x0^(3)) + sin(x0^(-3)*x2^(2)) + cos(x0^(-3)*x1^(2)*x2^(3)) + tanh(x0*x1^(-1)*x2^(-1))
results/I_30_5_0.1,23,3.1329329328761715e-2,1.818089287522496e-2,2.490759459856779e-2,1.4259773209865996e-2,7.271174722802819e-2,3.0861642493746785e-2,0.9272882527719718,0.9691383575062532,cos(x0^(3)) + sin(x0^(-1)*x1^(3)) + cos(x1^(3)*x2^(3)) + id(x0*x1^(-1)*x2^(-1))
results/I_30_5_0.1,23,3.144622935955241e-2,1.650590981540296e-2,2.514488506701581e-2,1.2807222183099636e-2,7.325538246249805e-2,2.543709758158126e-2,0.9267446175375019,0.9745629024184187,sqrt.abs(x0^(-1)*x1^(-2)*x2^(-2)) + cos(x0^(3)) + id(x1^(-1)*x2^(-1)) + sin(x0^(-1)*x1^(3))
